,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,Weekday,Month,WeekN,Gap,InDayChange,InDayHighLow,min25,max25,min100,max100,min250,max250,delta2,delta3,delta4,delta5,nextDayChangeRatio,Target
2547,1271,2020-08-05,49.720001,49.720001,48.66,48.919998,47.654583,29438600,2,8,32,1.2008955587035373,-1.63532917560627,2.166805076320745,2.432538938370363,25.00000919869212,8.810296762481476,31.520847568309385,8.810296762481476,39.96321299931369,1.2673733142834551,2.432538938370363,1.9010548610406783,1.7375266450337945,-0.7206053119209376,0
2548,368,2017-01-03,28.950001,29.0825,28.690001,29.0375,27.413372,115127600,1,1,1,-0.0172647211189707,0.301331037451575,1.3516969436074069,6.061127851915632,0.9556642272922852,11.209646147223417,1.8080068876452813,22.221269048644,1.8080068876452813,-0.4993577270770453,-0.5251863969005504,-0.9556642272922852,-0.318550150667241,-0.1120530981573207,0
2549,1487,2021-06-15,179.149994,180.162506,177.279999,177.884995,177.884995,24303200,1,6,24,-0.5757924384321929,-0.7111330553765869,1.62043290947615,23.17930132330722,1.2943784269156575,34.82727253077192,1.2943784269156575,48.534162198447376,1.2943784269156575,-0.2065980888382345,2.043452287811012,2.4186924816227493,1.863556844690582,0.1221195707799588,0
2550,1380,2021-01-11,3148.01001,3156.379883,3110.0,3114.209961,3114.209961,3683400,0,1,2,-1.0899532326036754,-1.0853490748307302,1.4892985245319517,0.4084493710859332,6.672319516095722,5.115263614045063,13.397940255319863,46.16258999885718,13.397940255319863,-1.5397147784025105,-0.7761172914699326,-3.34916560881169,-2.325466905151937,0.212126800708178,0
2551,874,2019-01-08,36.672501,36.695,34.224998,34.9575,34.11105,78601600,1,1,2,2.2942902256228788,-4.905960094400325,7.065728384466855,9.118214975327191,21.60480011442466,9.118214975327191,106.93698347993993,9.118214975327191,106.93698347993993,2.6031581205750016,8.467427590645789,2.581706357720098,4.526925552456563,1.928741759012484,0
2552,804,2018-09-26,46.040001,46.299999,45.580002,45.700001,42.709869,23957700,2,9,39,0.2831648878240035,-0.7439824782498282,1.5754857423307262,1.6849036830436843,6.673958278469184,1.6849036830436843,24.901533371957694,17.221003999540393,24.901533371957694,-2.6477001608818265,-2.100654220992241,-3.282275639337513,-0.9846848799850144,0.3923278031314771,0
2553,712,2018-05-16,1577.5,1594.430054,1576.670044,1587.280029,1587.280029,2570600,2,5,20,0.087557102528858,0.616150195385594,1.118895826541012,10.094625842482648,1.3734140543388658,26.392321225380957,1.3734140543388658,40.86739838897073,1.3734140543388658,-0.8983928317288723,-0.9847036889796328,-1.3734140543388658,-1.3053759022630522,-0.3489795522141217,0
2554,916,2019-03-11,52.880001,53.650002,52.57,53.349998,50.491146,18963000,0,3,11,0.7621970274390304,0.8809691051909682,2.024371209910824,8.659790390245194,1.1059063207462554,20.487348471878107,1.1059063207462554,20.487348471878107,6.991572895654095,1.4058107368626331,0.7497601030837884,-0.6185604730481908,-1.1059063207462554,0.4106813515027084,0
2555,1028,2019-08-19,47.459999,47.599998,47.040001,47.23,45.276485,21403600,0,8,34,2.064513978494631,-0.4869764979885804,1.1856807114122438,3.4512005081515933,12.04742324793564,7.982216811348706,24.539487613804795,10.184209189074735,24.539487613804795,3.239464323523177,2.879527842472998,0.8257463476603716,3.4512005081515933,-1.3519356803405818,0
2556,300,2016-09-26,27.91,28.3475,27.887501,28.219999,26.505508,119477600,0,9,39,-0.9493390116227426,1.0985081891746389,1.630046124381506,8.637491447111675,2.383065286430368,19.96810843260484,2.383065286430368,19.96810843260484,8.58434119717721,-1.5414670992723891,-0.5935577814868063,-0.6112721690741268,-0.6201311346609125,0.1856928176034189,0
